log_id,log_timestamp,sensor_id,sensor_type,sensor_battery_pct,sensor_signal,calibration_status,sensor_accuracy,batch_id,product_type,quantity_kg,batch_origin,batch_destination,required_temp_min,required_temp_max,shipment_id,vehicle_id,driver_id,port_airport,shipment_status,recorded_temp,recorded_humidity,gps_location,is_missing,is_noisy,is_imputed,original_temp,imputed_temp,anomaly_score,sensor_status,batch_compliance,shipment_risk_score
249621,2026-09-02 04:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.99,94.6,"GPS: 48.1100 N, -122.8100 W",0,0,0,1.99,1.99,0.05,NORMAL,NORMAL,0.04
249622,2026-09-02 04:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.5,85.3,"GPS: 48.1200 N, -122.8200 W",0,0,0,1.5,1.5,0.05,NORMAL,NORMAL,0.04
249623,2026-09-02 04:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.71,90.2,"GPS: 48.1300 N, -122.8300 W",0,0,0,1.71,1.71,0.05,NORMAL,NORMAL,0.04
249624,2026-09-02 04:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.9,95.4,"GPS: 48.1400 N, -122.8400 W",0,0,0,2.9,2.9,0.05,NORMAL,NORMAL,0.04
249625,2026-09-02 05:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.29,92.2,"GPS: 48.1500 N, -122.8500 W",0,0,0,2.29,2.29,0.05,NORMAL,NORMAL,0.04
249626,2026-09-02 05:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,0.9,93.3,"GPS: 48.1600 N, -122.8600 W",0,0,0,0.9,0.9,0.05,NORMAL,NORMAL,0.04
249627,2026-09-02 05:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.94,88.9,"GPS: 48.1700 N, -122.8700 W",0,0,0,1.94,1.94,0.05,NORMAL,NORMAL,0.04
249628,2026-09-02 05:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.39,90.6,"GPS: 48.1800 N, -122.8800 W",0,0,0,3.39,3.39,0.05,NORMAL,NORMAL,0.04
249629,2026-09-02 06:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.54,94.2,"GPS: 48.1900 N, -122.8900 W",0,0,0,1.54,1.54,0.05,NORMAL,NORMAL,0.04
249630,2026-09-02 06:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.27,88.2,"GPS: 48.2000 N, -122.9000 W",0,0,0,3.27,3.27,0.05,NORMAL,NORMAL,0.04
249631,2026-09-02 06:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.58,95.2,"GPS: 48.2100 N, -122.9100 W",0,0,0,3.58,3.58,0.05,NORMAL,NORMAL,0.04
249632,2026-09-02 06:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.61,91.7,"GPS: 48.2200 N, -122.9200 W",0,0,0,2.61,2.61,0.05,NORMAL,NORMAL,0.04
249633,2026-09-02 07:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,0.85,91.1,"GPS: 48.2300 N, -122.9300 W",0,0,0,0.85,0.85,0.05,NORMAL,NORMAL,0.04
249634,2026-09-02 07:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,30.29,86.9,"GPS: 48.2400 N, -122.9400 W",0,1,0,30.29,30.29,0.45,WARNING,NORMAL,0.04
249635,2026-09-02 07:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.48,94.4,"GPS: 48.2500 N, -122.9500 W",0,0,0,1.48,1.48,0.05,NORMAL,NORMAL,0.04
249636,2026-09-02 07:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.93,95.3,"GPS: 48.2600 N, -122.9600 W",0,0,0,1.93,1.93,0.05,NORMAL,NORMAL,0.04
249637,2026-09-02 08:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.3,91.7,"GPS: 48.2700 N, -122.9700 W",0,0,0,3.3,3.3,0.05,NORMAL,NORMAL,0.04
249638,2026-09-02 08:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.63,92.6,"GPS: 48.2800 N, -122.9800 W",0,0,0,1.63,1.63,0.05,NORMAL,NORMAL,0.04
249639,2026-09-02 08:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.0,90.5,"GPS: 48.2900 N, -122.9900 W",0,0,0,3.0,3.0,0.05,NORMAL,NORMAL,0.04
249640,2026-09-02 08:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.06,91.4,"GPS: 48.3000 N, -123.0000 W",0,0,0,1.06,1.06,0.05,NORMAL,NORMAL,0.04
249641,2026-09-02 09:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.78,93.1,"GPS: 48.3100 N, -123.0100 W",0,0,0,3.78,3.78,0.05,NORMAL,NORMAL,0.04
249642,2026-09-02 09:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.71,88.6,"GPS: 48.3200 N, -123.0200 W",0,0,0,3.71,3.71,0.05,NORMAL,NORMAL,0.04
249643,2026-09-02 09:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.73,85.9,"GPS: 48.3300 N, -123.0300 W",0,0,0,1.73,1.73,0.05,NORMAL,NORMAL,0.04
249644,2026-09-02 09:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,0.98,87.9,"GPS: 48.3400 N, -123.0400 W",0,0,0,0.98,0.98,0.05,NORMAL,NORMAL,0.04
249645,2026-09-02 10:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.22,91.1,"GPS: 48.3500 N, -123.0500 W",0,0,0,3.22,3.22,0.05,NORMAL,NORMAL,0.04
249646,2026-09-02 10:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.22,92.5,"GPS: 48.3600 N, -123.0600 W",0,0,0,3.22,3.22,0.05,NORMAL,NORMAL,0.04
249647,2026-09-02 10:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.07,96.0,"GPS: 48.3700 N, -123.0700 W",0,0,0,1.07,1.07,0.05,NORMAL,NORMAL,0.04
249648,2026-09-02 10:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.33,92.2,"GPS: 48.3800 N, -123.0800 W",0,0,0,2.33,2.33,0.05,NORMAL,NORMAL,0.04
249649,2026-09-02 11:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.27,89.0,"GPS: 48.3900 N, -123.0900 W",0,0,0,2.27,2.27,0.05,NORMAL,NORMAL,0.04
249650,2026-09-02 11:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.28,85.1,"GPS: 48.4000 N, -123.1000 W",0,0,0,3.28,3.28,0.05,NORMAL,NORMAL,0.04
249651,2026-09-02 11:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.56,91.4,"GPS: 48.4100 N, -123.1100 W",0,0,0,2.56,2.56,0.05,NORMAL,NORMAL,0.04
249652,2026-09-02 11:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.16,95.2,"GPS: 48.4200 N, -123.1200 W",0,0,0,2.16,2.16,0.05,NORMAL,NORMAL,0.04
249653,2026-09-02 12:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.45,92.0,"GPS: 48.4300 N, -123.1300 W",0,0,0,3.45,3.45,0.05,NORMAL,NORMAL,0.04
249654,2026-09-02 12:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.45,86.8,"GPS: 48.4400 N, -123.1400 W",0,0,0,3.45,3.45,0.05,NORMAL,NORMAL,0.04
249655,2026-09-02 12:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.41,85.9,"GPS: 48.4500 N, -123.1500 W",0,0,0,1.41,1.41,0.05,NORMAL,NORMAL,0.04
249656,2026-09-02 12:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.13,93.8,"GPS: 48.4600 N, -123.1600 W",0,0,0,3.13,3.13,0.05,NORMAL,NORMAL,0.04
249657,2026-09-02 13:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.75,88.5,"GPS: 48.4700 N, -123.1700 W",0,0,0,3.75,3.75,0.05,NORMAL,NORMAL,0.04
249658,2026-09-02 13:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.3,85.1,"GPS: 48.4800 N, -123.1800 W",0,0,0,2.3,2.3,0.05,NORMAL,NORMAL,0.04
249659,2026-09-02 13:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,-19.75,85.1,"GPS: 48.4900 N, -123.1900 W",0,1,0,-19.75,-19.75,0.45,WARNING,NORMAL,0.04
249660,2026-09-02 13:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.03,88.7,"GPS: 48.5000 N, -123.2000 W",0,0,0,3.03,3.03,0.05,NORMAL,NORMAL,0.04
249661,2026-09-02 14:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.67,90.6,"GPS: 48.5100 N, -123.2100 W",0,0,0,1.67,1.67,0.05,NORMAL,NORMAL,0.04
249662,2026-09-02 14:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.22,92.3,"GPS: 48.5200 N, -123.2200 W",0,0,0,3.22,3.22,0.05,NORMAL,NORMAL,0.04
249663,2026-09-02 14:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.21,92.7,"GPS: 48.5300 N, -123.2300 W",0,0,0,2.21,2.21,0.05,NORMAL,NORMAL,0.04
249664,2026-09-02 14:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,1.32,87.6,"GPS: 48.5400 N, -123.2400 W",0,0,0,1.32,1.32,0.05,NORMAL,NORMAL,0.04
249665,2026-09-02 15:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.18,87.5,"GPS: 48.5500 N, -123.2500 W",0,0,0,3.18,3.18,0.05,NORMAL,NORMAL,0.04
249666,2026-09-02 15:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.71,90.3,"GPS: 48.5600 N, -123.2600 W",0,0,0,2.71,2.71,0.05,NORMAL,NORMAL,0.04
249667,2026-09-02 15:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.68,88.0,"GPS: 48.5700 N, -123.2700 W",0,0,0,2.68,2.68,0.05,NORMAL,NORMAL,0.04
249668,2026-09-02 15:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.08,95.2,"GPS: 48.5800 N, -123.2800 W",0,0,0,3.08,3.08,0.05,NORMAL,NORMAL,0.04
249669,2026-09-02 16:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.04,89.7,"GPS: 48.5900 N, -123.2900 W",0,0,0,2.04,2.04,0.05,NORMAL,NORMAL,0.04
249670,2026-09-02 16:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,3.26,87.9,"GPS: 48.6000 N, -123.3000 W",0,0,0,3.26,3.26,0.05,NORMAL,NORMAL,0.04
249671,2026-09-02 16:39 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,0.75,89.5,"GPS: 48.6100 N, -123.3100 W",0,0,0,0.75,0.75,0.05,NORMAL,NORMAL,0.04
249672,2026-09-02 16:54 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.24,85.4,"GPS: 48.6200 N, -123.3200 W",0,0,0,2.24,2.24,0.05,NORMAL,NORMAL,0.04
249673,2026-09-02 17:09 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.03,94.7,"GPS: 48.6300 N, -123.3300 W",0,0,0,2.03,2.03,0.05,NORMAL,NORMAL,0.04
249674,2026-09-02 17:24 UTC,SNS-1052,IoT Multi-Sensor (Temp/Humidity/GPS),97,GOOD,VALID,98.96,BTC-SEA-5052,Black Tiger Shrimp (Chilled),2404.5,Boston Harbor Freight Terminal (MA),Tokyo Haneda Cargo Center (HND - Japan),0.5,4.0,SHP-2026-152,TRK-252,DRV-102,Port of Seattle Terminal 18,IN_TRANSIT,2.49,90.2,"GPS: 48.6400 N, -123.3400 W",0,0,0,2.49,2.49,0.05,NORMAL,NORMAL,0.04
