buffer_id,payload_type,payload_data,created_at,synced,payload_hash,sync_status,retry_count,error_message
419,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1002"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:14:11 UTC"", ""temperature"": -21.68, ""humidity"": 89.6, ""location"": ""GPS: 47.6020 N, -122.3040 W"", ""battery_status"": 97}",2026-09-16 04:58:11 UTC,1,ed2dbe184bdf6caba45429c447e356485bb2d27db288501a046e81830791f920,SYNCED,0,
420,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:23:11 UTC"", ""temperature"": -20.82, ""humidity"": 86.2, ""location"": ""GPS: 47.6030 N, -122.3000 W"", ""battery_status"": 75}",2026-09-16 04:58:11 UTC,1,ba3ac5c3ba946f7696c87685b05ba083623f9b16df87af5191ef22e9e6ee5fc7,SYNCED,0,
421,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:22:11 UTC"", ""temperature"": -20.07, ""humidity"": 93.1, ""location"": ""GPS: 47.6030 N, -122.3010 W"", ""battery_status"": 73}",2026-09-16 04:58:11 UTC,1,bbe9a4955b5cdda3d3634c84a49522d8a80654a8b557daeecaea6391daa6c8e6,SYNCED,0,
422,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:21:11 UTC"", ""temperature"": -19.8, ""humidity"": 90.8, ""location"": ""GPS: 47.6030 N, -122.3020 W"", ""battery_status"": 86}",2026-09-16 04:58:11 UTC,1,50948844aad43d855b4940b08cb227f7f96cdf5bf01196d1a819ec13d8ec5dfb,SYNCED,0,
423,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:20:11 UTC"", ""temperature"": -21.68, ""humidity"": 93.7, ""location"": ""GPS: 47.6030 N, -122.3030 W"", ""battery_status"": 96}",2026-09-16 04:58:11 UTC,1,31225bab119207161db1c022b98ab294e40f287b402a5f03b52183a6fb463aa7,SYNCED,0,
424,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:19:11 UTC"", ""temperature"": -19.3, ""humidity"": 93.3, ""location"": ""GPS: 47.6030 N, -122.3040 W"", ""battery_status"": 82}",2026-09-16 04:58:11 UTC,1,705ff9061268520832c2618426d9b2fef76674262585391d9705920fcb23cd1d,SYNCED,0,
425,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1004"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:28:11 UTC"", ""temperature"": -20.32, ""humidity"": 94.9, ""location"": ""GPS: 47.6040 N, -122.3000 W"", ""battery_status"": 82}",2026-09-16 04:58:11 UTC,1,39f7e12894390f42ff242fb79a96a5c0a49bf7a9c42884b33bf40e60c7edb386,SYNCED,0,
426,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1004"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:27:11 UTC"", ""temperature"": -21.58, ""humidity"": 90.7, ""location"": ""GPS: 47.6040 N, -122.3010 W"", ""battery_status"": 98}",2026-09-16 04:58:11 UTC,1,2b9333769597e7720a4fec108d924ebdaffdbdd911e82118ff0910f4df3f1f41,SYNCED,0,
427,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1004"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:26:11 UTC"", ""temperature"": -20.79, ""humidity"": 88.6, ""location"": ""GPS: 47.6040 N, -122.3020 W"", ""battery_status"": 92}",2026-09-16 04:58:11 UTC,1,a006f11a5ce1587c560c9ba1fb141a3fb7b2a7cafd1d284504c7c302e3dbc8bc,SYNCED,0,
428,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1004"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:25:11 UTC"", ""temperature"": -20.23, ""humidity"": 88.0, ""location"": ""GPS: 47.6040 N, -122.3030 W"", ""battery_status"": 88}",2026-09-16 04:58:11 UTC,1,809c7272949f4843cd37aa2f898250828573ba637752991ddd65ecfdad19e622,SYNCED,0,
429,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1004"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:24:11 UTC"", ""temperature"": -18.59, ""humidity"": 86.6, ""location"": ""GPS: 47.6040 N, -122.3040 W"", ""battery_status"": 97}",2026-09-16 04:58:11 UTC,1,e251e14471c65a51af6420824cee4e192eca56ea6182e553c2421c84ecc2cd79,SYNCED,0,
430,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1005"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-16 04:33:11 UTC"", ""temperature"": -21.58, ""humidity"": 89.5, ""location"": ""GPS: 47.6050 N, -122.3000 W"", ""battery_status"": 94}",2026-09-16 04:58:11 UTC,1,04bdeee4bdb8cc3f8c7a67011fbffdde458b39ad67da6cf370ac0ead02c741af,SYNCED,0,
431,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1005"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-16 04:32:11 UTC"", ""temperature"": -19.56, ""humidity"": 87.8, ""location"": ""GPS: 47.6050 N, -122.3010 W"", ""battery_status"": 75}",2026-09-16 04:58:11 UTC,1,762941ff9401cf7c33a54b696667615bdb8801904a05889c605008c31f402371,SYNCED,0,
432,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1005"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-16 04:31:11 UTC"", ""temperature"": -19.31, ""humidity"": 94.0, ""location"": ""GPS: 47.6050 N, -122.3020 W"", ""battery_status"": 81}",2026-09-16 04:58:11 UTC,1,69b04276cdd248c4059005371e3532f98fc1d5bfe2c25af2498e818219a9e7cf,SYNCED,0,
433,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1005"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-16 04:30:11 UTC"", ""temperature"": -20.1, ""humidity"": 91.3, ""location"": ""GPS: 47.6050 N, -122.3030 W"", ""battery_status"": 93}",2026-09-16 04:58:11 UTC,1,d87327ca9d5058f0587e2fc9bbbc9314f1ba4a73e3535a6ac02760078277b290,SYNCED,0,
434,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1005"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-16 04:29:11 UTC"", ""temperature"": -19.43, ""humidity"": 91.0, ""location"": ""GPS: 47.6050 N, -122.3040 W"", ""battery_status"": 75}",2026-09-16 04:58:11 UTC,1,1f5c4e6485080dbf91e1e74c0c80a2f8f82476d235229f6f3b8e06e452eb4331,SYNCED,0,
435,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1006"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:38:11 UTC"", ""temperature"": -19.37, ""humidity"": 85.1, ""location"": ""GPS: 47.6060 N, -122.3000 W"", ""battery_status"": 81}",2026-09-16 04:58:11 UTC,1,dae5638f657963bbae27c9cfc5ab289839a95cf130f66058f895821753e2ae94,SYNCED,0,
436,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1006"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:37:11 UTC"", ""temperature"": -19.12, ""humidity"": 94.1, ""location"": ""GPS: 47.6060 N, -122.3010 W"", ""battery_status"": 75}",2026-09-16 04:58:11 UTC,1,ab6616d943742c4239d79b295936889c88c3dbd2b1ee4889a04479a98772c556,SYNCED,0,
437,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1006"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:36:11 UTC"", ""temperature"": -19.65, ""humidity"": 90.9, ""location"": ""GPS: 47.6060 N, -122.3020 W"", ""battery_status"": 88}",2026-09-16 04:58:11 UTC,1,2cc9e64eec9b3c062d404f71cd910da296e983f109d1669ef8bfb3704c548803,SYNCED,0,
438,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1006"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:35:11 UTC"", ""temperature"": -19.47, ""humidity"": 85.7, ""location"": ""GPS: 47.6060 N, -122.3030 W"", ""battery_status"": 92}",2026-09-16 04:58:11 UTC,1,98498a48a36d7a719268c3c1991f6a9b5da032dbbfa005ef5d4f18cb76323167,SYNCED,0,
439,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1006"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:34:11 UTC"", ""temperature"": -18.42, ""humidity"": 92.7, ""location"": ""GPS: 47.6060 N, -122.3040 W"", ""battery_status"": 96}",2026-09-16 04:58:11 UTC,1,6d2b14378e1ec43aa28313d97684796a69e03ca85ecded31fcbf42ca1185e4da,SYNCED,0,
440,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1007"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:43:11 UTC"", ""temperature"": -18.12, ""humidity"": 86.3, ""location"": ""GPS: 47.6070 N, -122.3000 W"", ""battery_status"": 77}",2026-09-16 04:58:11 UTC,1,2f70961ed7d86503e5f6baa65222677d744ca7ea418250b8e81885d4ec5ad7f9,SYNCED,0,
441,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1007"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:42:11 UTC"", ""temperature"": -19.59, ""humidity"": 88.1, ""location"": ""GPS: 47.6070 N, -122.3010 W"", ""battery_status"": 95}",2026-09-16 04:58:11 UTC,1,218a77c8e9fc3489357b760bab09de7331611767a8758c2a3589d475e939c8e8,SYNCED,0,
442,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1007"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:41:11 UTC"", ""temperature"": -21.54, ""humidity"": 88.5, ""location"": ""GPS: 47.6070 N, -122.3020 W"", ""battery_status"": 82}",2026-09-16 04:58:11 UTC,1,dc5c4a4047c386a4d6cf6dae390a907430e1356e89aa8eb3fee49a6937e3ade3,SYNCED,0,
443,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1007"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:40:11 UTC"", ""temperature"": -18.28, ""humidity"": 86.3, ""location"": ""GPS: 47.6070 N, -122.3030 W"", ""battery_status"": 98}",2026-09-16 04:58:11 UTC,1,3ae75c9de61816c2e0b4daa1a984134cbac75c84c731d76dddb893962b69d489,SYNCED,0,
444,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1007"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:39:11 UTC"", ""temperature"": -21.62, ""humidity"": 87.8, ""location"": ""GPS: 47.6070 N, -122.3040 W"", ""battery_status"": 70}",2026-09-16 04:58:11 UTC,1,0f940bdfbb922a405e9648130f6a6c0b547a275db3afdc6b75f98416ac8ef692,SYNCED,0,
445,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:48:11 UTC"", ""temperature"": -18.52, ""humidity"": 89.0, ""location"": ""GPS: 47.6080 N, -122.3000 W"", ""battery_status"": 96}",2026-09-16 04:58:11 UTC,1,0312a10867e86465ae4a7bc2ac30cafcbfb9fd699655f27674f559ac3c5aba6a,SYNCED,0,
446,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:47:11 UTC"", ""temperature"": -20.49, ""humidity"": 86.9, ""location"": ""GPS: 47.6080 N, -122.3010 W"", ""battery_status"": 98}",2026-09-16 04:58:12 UTC,1,eff40bdb966955f336310a665f2c057fc68021907f5e3000ad50c86ec2e32985,SYNCED,0,
447,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:46:11 UTC"", ""temperature"": -18.91, ""humidity"": 93.7, ""location"": ""GPS: 47.6080 N, -122.3020 W"", ""battery_status"": 97}",2026-09-16 04:58:12 UTC,1,8cc5c2f0dec8ab3b2f4a749f6d82f791d8f87c83b02f62c6fbbe90bc0922463b,SYNCED,0,
448,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:45:11 UTC"", ""temperature"": -18.36, ""humidity"": 91.3, ""location"": ""GPS: 47.6080 N, -122.3030 W"", ""battery_status"": 91}",2026-09-16 04:58:12 UTC,1,4473980feaf6321337a6854554b25cf0abca3eda5534beca7a3ba326f7402568,SYNCED,0,
449,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:44:11 UTC"", ""temperature"": -21.74, ""humidity"": 87.7, ""location"": ""GPS: 47.6080 N, -122.3040 W"", ""battery_status"": 75}",2026-09-16 04:58:12 UTC,1,e658fdde8a673976f3d8c7f2b75ccb7d6186fd1de0bf3562438b2af73490ca7e,SYNCED,0,
450,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:53:11 UTC"", ""temperature"": -20.53, ""humidity"": 87.0, ""location"": ""GPS: 47.6090 N, -122.3000 W"", ""battery_status"": 85}",2026-09-16 04:58:12 UTC,1,181aaefcb1cfac8ee2ee21fd95df4a137e625fbe79b47572dec34d64be064a92,SYNCED,0,
451,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:52:11 UTC"", ""temperature"": -20.85, ""humidity"": 93.7, ""location"": ""GPS: 47.6090 N, -122.3010 W"", ""battery_status"": 71}",2026-09-16 04:58:12 UTC,1,5855d284aed86296a834a1bbf6ded0217f68d632dda0c732fd88aa9dddccd7d9,SYNCED,0,
452,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:51:11 UTC"", ""temperature"": -19.41, ""humidity"": 86.5, ""location"": ""GPS: 47.6090 N, -122.3020 W"", ""battery_status"": 96}",2026-09-16 04:58:12 UTC,1,7e1c04b4e2bfe51bd33c1efb12b6992bd0021027fa93d9fb4f57ba1a633ee3b3,SYNCED,0,
453,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:50:11 UTC"", ""temperature"": -21.4, ""humidity"": 94.8, ""location"": ""GPS: 47.6090 N, -122.3030 W"", ""battery_status"": 75}",2026-09-16 04:58:12 UTC,1,67332bf04b019b1d72aac496c02a0e343ac0cc9d4fb83a8c0a404c068fb22b5b,SYNCED,0,
454,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:49:11 UTC"", ""temperature"": -20.19, ""humidity"": 90.8, ""location"": ""GPS: 47.6090 N, -122.3040 W"", ""battery_status"": 84}",2026-09-16 04:58:12 UTC,1,3abfe3bf3e723bfdd6bf19c4f54b323e8a25c3e56b544bdbab1e3b2872e4e437,SYNCED,0,
455,OFFLINE_SENSOR_TELEMETRY,"{""sensor_id"": ""SNS-101"", ""temp"": -19.2, ""status"": ""BUFFERED""}",2026-09-16 05:04:22 UTC,1,eaf0fd13f73b7f16e22ec021ba0df359305b28efb043fd18a0f66647e13b03f5,SYNCED,0,
457,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1000"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-16 04:16:21 UTC"", ""temperature"": -18.98, ""humidity"": 85.3, ""location"": ""GPS: 47.6000 N, -122.3010 W"", ""battery_status"": 90}",2026-09-16 05:07:21 UTC,1,fc8f2267e1154b8f77d76982a65eb3d68c16d9e5e8798a5d05d991e05b258827,SYNCED,0,
458,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1000"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-16 04:15:21 UTC"", ""temperature"": -20.49, ""humidity"": 89.4, ""location"": ""GPS: 47.6000 N, -122.3020 W"", ""battery_status"": 80}",2026-09-16 05:07:21 UTC,1,f3c1edd995cb4e10533eed7304d0e148876f973e8dad85ba5e6bc0caf7afb0c0,SYNCED,0,
459,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1000"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-16 04:14:21 UTC"", ""temperature"": -20.0, ""humidity"": 90.8, ""location"": ""GPS: 47.6000 N, -122.3030 W"", ""battery_status"": 87}",2026-09-16 05:07:21 UTC,1,c5f009cf08557a1ec54e4dd3cac648b05cd76d4bfd937a4b7d318354c4d783a0,SYNCED,0,
460,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1000"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-16 04:13:21 UTC"", ""temperature"": -21.51, ""humidity"": 90.1, ""location"": ""GPS: 47.6000 N, -122.3040 W"", ""battery_status"": 80}",2026-09-16 05:07:21 UTC,1,d4f01dfacfdf3ef39cd589e4aec5790bb134ff72ded49432cfe997a8e717d5db,SYNCED,0,
461,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1001"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:22:21 UTC"", ""temperature"": -18.96, ""humidity"": 88.5, ""location"": ""GPS: 47.6010 N, -122.3000 W"", ""battery_status"": 74}",2026-09-16 05:07:21 UTC,1,3c8c39cea8a90a8ef8819170c6c7d55e7334f188636067abdb1507245913d4e4,SYNCED,0,
462,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1001"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:21:21 UTC"", ""temperature"": -21.23, ""humidity"": 88.7, ""location"": ""GPS: 47.6010 N, -122.3010 W"", ""battery_status"": 91}",2026-09-16 05:07:21 UTC,1,4f6c997e15aa0770d61e01d263f9dc0b902c0d14c2b7ab5a6dd988797ddd7554,SYNCED,0,
463,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1001"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:20:21 UTC"", ""temperature"": -21.11, ""humidity"": 85.6, ""location"": ""GPS: 47.6010 N, -122.3020 W"", ""battery_status"": 93}",2026-09-16 05:07:21 UTC,1,db46527d2a34796bd36c493e0aa774fa05ef454750577574b0002ac635eab060,SYNCED,0,
464,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1001"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:19:21 UTC"", ""temperature"": -18.07, ""humidity"": 94.4, ""location"": ""GPS: 47.6010 N, -122.3030 W"", ""battery_status"": 74}",2026-09-16 05:07:21 UTC,1,65a0370dc82af0a007f31fdeca7ae120f95baaefb1a9ddf3ac92a1d3fba9ee5c,SYNCED,0,
465,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1001"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-16 04:18:21 UTC"", ""temperature"": -20.66, ""humidity"": 92.5, ""location"": ""GPS: 47.6010 N, -122.3040 W"", ""battery_status"": 83}",2026-09-16 05:07:21 UTC,1,ec9f1ac96afecf42016ef0864c0e59aa46e95bbcfdc6fb2703c5fa0ba0964801,SYNCED,0,
466,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1002"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:27:21 UTC"", ""temperature"": -18.17, ""humidity"": 86.4, ""location"": ""GPS: 47.6020 N, -122.3000 W"", ""battery_status"": 87}",2026-09-16 05:07:21 UTC,1,80511bf950004166b990323e503109316d0cf654b362f7c74e9c88ce94c3490a,SYNCED,0,
467,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1002"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:26:21 UTC"", ""temperature"": -20.53, ""humidity"": 90.1, ""location"": ""GPS: 47.6020 N, -122.3010 W"", ""battery_status"": 79}",2026-09-16 05:07:21 UTC,1,42a83295452995ed8af99c1ee6277771834bc690a6d2a2d97f79cf2c9a0401e3,SYNCED,0,
468,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1002"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:25:21 UTC"", ""temperature"": -18.89, ""humidity"": 90.3, ""location"": ""GPS: 47.6020 N, -122.3020 W"", ""battery_status"": 81}",2026-09-16 05:07:21 UTC,1,24154df797429d8c944b93e997b1f7e4313a940d36e8857a7b7fec098a150033,SYNCED,0,
469,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1002"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:24:21 UTC"", ""temperature"": -21.98, ""humidity"": 85.6, ""location"": ""GPS: 47.6020 N, -122.3030 W"", ""battery_status"": 98}",2026-09-16 05:07:21 UTC,1,063ab98c9866f2d94e5d13af17a1e2573c385edfc57896e6f740a3d132780f1d,SYNCED,0,
470,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1002"", ""batch_id"": ""BTC-SEA-5003"", ""shipment_id"": ""SHP-2026-103"", ""timestamp"": ""2026-09-16 04:23:21 UTC"", ""temperature"": -20.42, ""humidity"": 85.2, ""location"": ""GPS: 47.6020 N, -122.3040 W"", ""battery_status"": 96}",2026-09-16 05:07:21 UTC,1,73bdad8ac18c2a6a5051f09084083c6766d7c09b8580f12b9bcd65a9b2195092,SYNCED,0,
471,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:32:21 UTC"", ""temperature"": -18.37, ""humidity"": 93.6, ""location"": ""GPS: 47.6030 N, -122.3000 W"", ""battery_status"": 73}",2026-09-16 05:07:21 UTC,1,74f686ab6f6ff3ddb17e2da08decd2e424cf1aa235c629c7e6ffc57c515d0058,SYNCED,0,
472,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:31:21 UTC"", ""temperature"": -18.45, ""humidity"": 87.2, ""location"": ""GPS: 47.6030 N, -122.3010 W"", ""battery_status"": 82}",2026-09-16 05:07:21 UTC,1,1cc024ed169c32875f96c0ec70796fc242c0839fc531e3685089396275b093df,SYNCED,0,
473,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:30:21 UTC"", ""temperature"": -19.52, ""humidity"": 86.8, ""location"": ""GPS: 47.6030 N, -122.3020 W"", ""battery_status"": 87}",2026-09-16 05:07:21 UTC,1,2cd515b0edad29858b11f855af0399ff5ad21068441666535062f138b9007f11,SYNCED,0,
474,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:29:21 UTC"", ""temperature"": -21.61, ""humidity"": 87.5, ""location"": ""GPS: 47.6030 N, -122.3030 W"", ""battery_status"": 77}",2026-09-16 05:07:21 UTC,1,8429b57e39fb11127a8578550cf72aafeaf055afa7ec4ba53ecd82c74c2f2c5e,SYNCED,0,
475,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1003"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-16 04:28:21 UTC"", ""temperature"": -20.78, ""humidity"": 87.5, ""location"": ""GPS: 47.6030 N, -122.3040 W"", ""battery_status"": 93}",2026-09-16 05:07:21 UTC,1,960857f1f315df3d1922385f0d9fff73feb64ef112f439d55ea494f1a91b09e0,SYNCED,0,
476,SENSOR_LOG,"{""sensor_id"": ""SNS-STRESS-1004"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-16 04:37:21 UTC"", ""temperature"": -19.83, ""humidity"": 94.2, ""location"": ""GPS: 47.6040 N, -122.3000 W"", ""battery_status"": 72}",2026-09-16 05:07:21 UTC,1,e4a96a9277f1ba4d1b8fbc14ec4d7813f69a84ebe675abce5e989265cbe542fe,SYNCED,0,
